ID,Name,Equipment,BodyPart,Target,Synergist,URL,Img
0379,Dumbbell Rear Lateral Raise (support head),Dumbbell,Shoulders,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/399-3-4-sit-up.html,https://www.gymvisual.com/1156-large_default/3-4-sit-up.jpg
0380,Dumbbell Rear Lateral Raise,Dumbbell,Shoulders,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/400-3-4-sit-up.html,https://www.gymvisual.com/1159-large_default/3-4-sit-up.jpg
0381,Dumbbell Rear Lunge,Dumbbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/401-3-4-sit-up.html,https://www.gymvisual.com/1162-large_default/3-4-sit-up.jpg
0382,Dumbbell Revers grip Biceps Curl,Dumbbell,Forearms,Brachioradialis,"Biceps Brachii, Brachialis",https://www.gymvisual.com/illustrations/402-3-4-sit-up.html,https://www.gymvisual.com/1165-large_default/3-4-sit-up.jpg
0383,Dumbbell Reverse Fly,Dumbbell,Shoulders,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/403-3-4-sit-up.html,https://www.gymvisual.com/1168-large_default/3-4-sit-up.jpg
0384,Dumbbell Reverse Preacher Curl,Dumbbell,Forearms,Brachioradialis,"Biceps Brachii, Brachialis",https://www.gymvisual.com/illustrations/404-3-4-sit-up.html,https://www.gymvisual.com/1171-large_default/3-4-sit-up.jpg
0385,Dumbbell Reverse Wrist Curl,Dumbbell,Forearms,Wrist Extensors,,https://www.gymvisual.com/illustrations/405-3-4-sit-up.html,https://www.gymvisual.com/1174-large_default/3-4-sit-up.jpg
0386,Dumbbell Rotation Reverse Fly,Dumbbell,Shoulders,Deltoid Posterior ,"Deltoid Anterior, Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/406-3-4-sit-up.html,https://www.gymvisual.com/1177-large_default/3-4-sit-up.jpg
0387,Dumbbell Seated Alternate Front Raise,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",https://www.gymvisual.com/illustrations/407-3-4-sit-up.html,https://www.gymvisual.com/1180-large_default/3-4-sit-up.jpg
0388,Dumbbell Seated Alternate Press,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii",https://www.gymvisual.com/illustrations/408-3-4-sit-up.html,https://www.gymvisual.com/1183-large_default/3-4-sit-up.jpg
0389,Dumbbell Seated Bench Extension,Dumbbell,Upper Arms,Triceps Brachii,,https://www.gymvisual.com/illustrations/409-3-4-sit-up.html,https://www.gymvisual.com/14173-large_default/3-4-sit-up.jpg
0390,Dumbbell Seated Biceps Curl (on stability ball),Dumbbell,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis",https://www.gymvisual.com/illustrations/410-3-4-sit-up.html,https://www.gymvisual.com/1189-large_default/3-4-sit-up.jpg
0391,Dumbbell Seated Curl,Dumbbell,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis",https://www.gymvisual.com/illustrations/411-3-4-sit-up.html,https://www.gymvisual.com/1192-large_default/3-4-sit-up.jpg
0392,Dumbbell Seated Front Raise,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",https://www.gymvisual.com/illustrations/412-3-4-sit-up.html,https://www.gymvisual.com/1195-large_default/3-4-sit-up.jpg
0393,Dumbbell Seated Inner Biceps Curl,Dumbbell,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis",https://www.gymvisual.com/illustrations/413-3-4-sit-up.html,https://www.gymvisual.com/1198-large_default/3-4-sit-up.jpg
0394,Dumbbell Seated Kickback,Dumbbell,Upper Arms,Triceps Brachii,,https://www.gymvisual.com/illustrations/414-3-4-sit-up.html,https://www.gymvisual.com/1201-large_default/3-4-sit-up.jpg
0395,Dumbbell Seated Lateral Raise (version 2),Dumbbell,Shoulders,Deltoid Lateral,"Deltoid Anterior, Serratus Anterior",https://www.gymvisual.com/illustrations/415-3-4-sit-up.html,https://www.gymvisual.com/1204-large_default/3-4-sit-up.jpg
0396,Dumbbell Seated Lateral Raise,Dumbbell,Shoulders,Deltoid Lateral,"Deltoid Anterior, Serratus Anterior",https://www.gymvisual.com/illustrations/416-3-4-sit-up.html,https://www.gymvisual.com/1207-large_default/3-4-sit-up.jpg
0397,Dumbbell Seated Neutral Wrist Curl,Dumbbell,Forearms,Brachioradialis,,https://www.gymvisual.com/illustrations/417-3-4-sit-up.html,https://www.gymvisual.com/1210-large_default/3-4-sit-up.jpg
0398,Dumbbell Seated One Arm Kickback,Dumbbell,Upper Arms,Triceps Brachii,,https://www.gymvisual.com/illustrations/418-3-4-sit-up.html,https://www.gymvisual.com/1213-large_default/3-4-sit-up.jpg
0399,Dumbbell Seated One Arm Rotate,Dumbbell,Forearms,Wrist Flexors,,https://www.gymvisual.com/illustrations/419-3-4-sit-up.html,https://www.gymvisual.com/1216-large_default/3-4-sit-up.jpg
0400,Dumbbell Seated One Leg Calf Raise,Dumbbell,Calves,Gastrocnemius,Soleus,https://www.gymvisual.com/illustrations/420-3-4-sit-up.html,https://www.gymvisual.com/1219-large_default/3-4-sit-up.jpg
0401,Dumbbell Seated Palms Up Wrist Curl,Dumbbell,Forearms,Wrist Flexors,,https://www.gymvisual.com/illustrations/421-3-4-sit-up.html,https://www.gymvisual.com/1222-large_default/3-4-sit-up.jpg
0402,Dumbbell Seated Preacher Curl,Dumbbell,Upper Arms,Brachialis,"Biceps Brachii, Brachioradialis",https://www.gymvisual.com/illustrations/422-3-4-sit-up.html,https://www.gymvisual.com/1225-large_default/3-4-sit-up.jpg
0403,Dumbbell Seated Revers grip Concentration Curl,Dumbbell,Forearms,Brachioradialis,"Biceps Brachii, Brachialis",https://www.gymvisual.com/illustrations/423-3-4-sit-up.html,https://www.gymvisual.com/1228-large_default/3-4-sit-up.jpg
0404,Dumbbell Seated Shoulder Press (parallel grip),Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Triceps Brachii",https://www.gymvisual.com/illustrations/424-3-4-sit-up.html,https://www.gymvisual.com/1231-large_default/3-4-sit-up.jpg
0405,Dumbbell Seated Shoulder Press,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii",https://www.gymvisual.com/illustrations/425-3-4-sit-up.html,https://www.gymvisual.com/1234-large_default/3-4-sit-up.jpg
0406,Dumbbell Shrug,Dumbbell,Back,Trapezius Upper Fibers ,Trapezius Middle Fibers,https://www.gymvisual.com/illustrations/426-3-4-sit-up.html,https://www.gymvisual.com/10070-large_default/3-4-sit-up.jpg
0407,Dumbbell Side Bend,Dumbbell,Waist,Obliques,,https://www.gymvisual.com/illustrations/427-3-4-sit-up.html,https://www.gymvisual.com/1240-large_default/3-4-sit-up.jpg
0408,Dumbbell Side Lying One Hand Raise,Dumbbell,Shoulders,Deltoid Lateral,"Deltoid Posterior, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/428-3-4-sit-up.html,https://www.gymvisual.com/1243-large_default/3-4-sit-up.jpg
0409,Dumbbell Single Leg Calf Raise,Dumbbell,Calves,Gastrocnemius,Soleus,https://www.gymvisual.com/illustrations/429-3-4-sit-up.html,https://www.gymvisual.com/4517-large_default/3-4-sit-up.jpg
0410,Dumbbell Single Leg Split Squat,Dumbbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/430-3-4-sit-up.html,https://www.gymvisual.com/1249-large_default/3-4-sit-up.jpg
0411,Dumbbell Single Leg Squat,Dumbbell,Hips,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/431-3-4-sit-up.html,https://www.gymvisual.com/1252-large_default/3-4-sit-up.jpg
0412,Dumbbell Squat (back on stability ball wall),Dumbbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/432-3-4-sit-up.html,https://www.gymvisual.com/1255-large_default/3-4-sit-up.jpg
0413,Dumbbell Squat,Dumbbell,Hips,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/433-3-4-sit-up.html,https://www.gymvisual.com/1258-large_default/3-4-sit-up.jpg
0414,Dumbbell Standing Alternate Overhead Press,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Triceps Brachii",https://www.gymvisual.com/illustrations/434-3-4-sit-up.html,https://www.gymvisual.com/14121-large_default/3-4-sit-up.jpg
0415,Dumbbell Standing Alternate Raise,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",https://www.gymvisual.com/illustrations/435-3-4-sit-up.html,https://www.gymvisual.com/1264-large_default/3-4-sit-up.jpg
0416,Dumbbell Standing Biceps Curl,Dumbbell,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis",https://www.gymvisual.com/illustrations/436-3-4-sit-up.html,https://www.gymvisual.com/1267-large_default/3-4-sit-up.jpg
0417,Dumbbell Standing Calf Raise,Dumbbell,Calves,Gastrocnemius,Soleus,https://www.gymvisual.com/illustrations/437-3-4-sit-up.html,https://www.gymvisual.com/1270-large_default/3-4-sit-up.jpg
0418,Dumbbell Standing Concentration Curl,Dumbbell,Upper Arms,Brachialis,"Biceps Brachii, Brachioradialis",https://www.gymvisual.com/illustrations/438-3-4-sit-up.html,https://www.gymvisual.com/1273-large_default/3-4-sit-up.jpg
0419,Dumbbell Standing Front Raise Above Head,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",https://www.gymvisual.com/illustrations/439-3-4-sit-up.html,https://www.gymvisual.com/1276-large_default/3-4-sit-up.jpg
0420,Dumbbell Standing Kickback,Dumbbell,Upper Arms,Triceps Brachii,,https://www.gymvisual.com/illustrations/440-3-4-sit-up.html,https://www.gymvisual.com/1279-large_default/3-4-sit-up.jpg
0421,Dumbbell Standing One Arm Concentration Curl,Dumbbell,Upper Arms,Brachialis,"Biceps Brachii, Brachioradialis",https://www.gymvisual.com/illustrations/441-3-4-sit-up.html,https://www.gymvisual.com/1282-large_default/3-4-sit-up.jpg
0422,Dumbbell Standing One Arm Curl (over incline bench),Dumbbell,Upper Arms,Brachialis,"Biceps Brachii, Brachioradialis",https://www.gymvisual.com/illustrations/442-3-4-sit-up.html,https://www.gymvisual.com/1285-large_default/3-4-sit-up.jpg
0423,Dumbbell Standing One Arm Extension,Dumbbell,Upper Arms,Triceps Brachii,,https://www.gymvisual.com/illustrations/443-3-4-sit-up.html,https://www.gymvisual.com/1288-large_default/3-4-sit-up.jpg
0424,Dumbbell Standing One Arm Palm In Press,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii",https://www.gymvisual.com/illustrations/444-3-4-sit-up.html,https://www.gymvisual.com/1291-large_default/3-4-sit-up.jpg
0425,Dumbbell Standing One Arm Reverse Curl,Dumbbell,Forearms,Brachioradialis,"Biceps Brachii, Brachialis",https://www.gymvisual.com/illustrations/445-3-4-sit-up.html,https://www.gymvisual.com/1294-large_default/3-4-sit-up.jpg
0426,Dumbbell Standing Overhead Press,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii",https://www.gymvisual.com/illustrations/446-3-4-sit-up.html,https://www.gymvisual.com/1297-large_default/3-4-sit-up.jpg
0427,Dumbbell Standing Palms In Press,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii",https://www.gymvisual.com/illustrations/447-3-4-sit-up.html,https://www.gymvisual.com/1300-large_default/3-4-sit-up.jpg
0428,Dumbbell Standing Preacher Curl,Dumbbell,Upper Arms,Brachialis,"Biceps Brachii, Brachioradialis",https://www.gymvisual.com/illustrations/448-3-4-sit-up.html,https://www.gymvisual.com/1303-large_default/3-4-sit-up.jpg
0429,Dumbbell Standing Reverse Curl,Dumbbell,Forearms,Brachioradialis,"Biceps Brachii, Brachialis",https://www.gymvisual.com/illustrations/449-3-4-sit-up.html,https://www.gymvisual.com/1306-large_default/3-4-sit-up.jpg
0430,Dumbbell Standing Triceps Extension,Dumbbell,Upper Arms,Triceps Brachii,,https://www.gymvisual.com/illustrations/450-3-4-sit-up.html,https://www.gymvisual.com/1309-large_default/3-4-sit-up.jpg
0431,Dumbbell Step-up,Dumbbell,Hips,"Gluteus Maximus, Quadriceps","Adductor Magnus, Gastrocnemius, Soleus",https://www.gymvisual.com/illustrations/451-3-4-sit-up.html,https://www.gymvisual.com/1312-large_default/3-4-sit-up.jpg
0432,Dumbbell Stiff Leg Deadlift,Dumbbell,Hips,"Erector Spinae, Gluteus Maximus",Hamstrings,https://www.gymvisual.com/illustrations/452-3-4-sit-up.html,https://www.gymvisual.com/1315-large_default/3-4-sit-up.jpg
0433,Dumbbell Straight Arm Pullover,Dumbbell,Chest,Pectoralis Major Sternal Head,"Deltoid Posterior, Latissimus Dorsi, Levator Scapulae, Teres Major, Triceps Brachii",https://www.gymvisual.com/illustrations/453-3-4-sit-up.html,https://www.gymvisual.com/12250-large_default/3-4-sit-up.jpg
0434,Dumbbell Straight Leg Deadlift,Dumbbell,Waist,"Erector Spinae, Gluteus Maximus",Hamstrings,https://www.gymvisual.com/illustrations/454-3-4-sit-up.html,https://www.gymvisual.com/1321-large_default/3-4-sit-up.jpg
0435,Dumbbell Sumo Squat (back on stability ball wall),Dumbbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/455-3-4-sit-up.html,https://www.gymvisual.com/1324-large_default/3-4-sit-up.jpg
0436,Dumbbell Tate Press,Dumbbell,Upper Arms,Triceps Brachii,Deltoid Anterior,https://www.gymvisual.com/illustrations/456-3-4-sit-up.html,https://www.gymvisual.com/1327-large_default/3-4-sit-up.jpg
0437,Dumbbell Upright Row,Dumbbell,Shoulders,Deltoid Lateral,"Biceps Brachii, Brachialis, Brachioradialis, Deltoid Anterior, Infraspinatus, Serratus Anterior, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/457-3-4-sit-up.html,https://www.gymvisual.com/1330-large_default/3-4-sit-up.jpg
0438,Dumbbell W-press,Dumbbell,Shoulders,Deltoid Lateral,"Deltoid Anterior, Deltoid Posterior, Serratus Anterior",https://www.gymvisual.com/illustrations/458-3-4-sit-up.html,https://www.gymvisual.com/14175-large_default/3-4-sit-up.jpg
0439,Dumbbell Zottman Curl,Dumbbell,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis",https://www.gymvisual.com/illustrations/459-3-4-sit-up.html,https://www.gymvisual.com/12243-large_default/3-4-sit-up.jpg
0440,Dynamic Back Stretch,Body weight,Back,Latissimus Dorsi,,https://www.gymvisual.com/illustrations/460-3-4-sit-up.html,https://www.gymvisual.com/1339-large_default/3-4-sit-up.jpg
0441,Dynamic Chest Stretch,Body weight,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head",,https://www.gymvisual.com/illustrations/461-3-4-sit-up.html,https://www.gymvisual.com/1342-large_default/3-4-sit-up.jpg
0442,Elbow-To-Knee Twists,Body weight,Cardio,,,https://www.gymvisual.com/illustrations/462-3-4-sit-up.html,https://www.gymvisual.com/1345-large_default/3-4-sit-up.jpg
0443,Elbow-To-Knee,Body weight,Waist,"Obliques, Rectus Abdominis","Gluteus Maximus, Iliopsoas, Quadriceps",https://www.gymvisual.com/illustrations/463-3-4-sit-up.html,https://www.gymvisual.com/1347-large_default/3-4-sit-up.jpg
0444,Elbows Back Stretch,Body weight,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head",,https://www.gymvisual.com/illustrations/464-3-4-sit-up.html,https://www.gymvisual.com/1350-large_default/3-4-sit-up.jpg
0445,EZ Barbell Anti Gravity Press,EZ Barbell,Shoulders,"Deltoid Anterior, Deltoid Posterior ","Brachialis, Brachioradialis, Deltoid Lateral, Pectoralis Major Clavicular Head",https://www.gymvisual.com/illustrations/465-3-4-sit-up.html,https://www.gymvisual.com/1353-large_default/3-4-sit-up.jpg
0446,EZ Barbell Close-grip Curl,EZ Barbell,Upper Arms,Brachialis,"Biceps Brachii, Brachioradialis",https://www.gymvisual.com/illustrations/466-3-4-sit-up.html,https://www.gymvisual.com/4610-large_default/3-4-sit-up.jpg
0447,EZ Barbell Curl,EZ Barbell,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis",https://www.gymvisual.com/illustrations/467-3-4-sit-up.html,https://www.gymvisual.com/2598-large_default/3-4-sit-up.jpg
0448,EZ Barbell Decline Close grip Face Press,EZ Barbell,Upper Arms,Triceps Brachii,"Brachialis, Brachioradialis",https://www.gymvisual.com/illustrations/468-3-4-sit-up.html,https://www.gymvisual.com/15653-large_default/3-4-sit-up.jpg
0449,EZ Barbell Incline Triceps Extension,EZ Barbell,Upper Arms,Triceps Brachii,,https://www.gymvisual.com/illustrations/469-3-4-sit-up.html,https://www.gymvisual.com/1365-large_default/3-4-sit-up.jpg
0450,EZ Barbell JM Bench Press,EZ Barbell,Upper Arms,Triceps Brachii,"Deltoid Anterior, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head",https://www.gymvisual.com/illustrations/470-3-4-sit-up.html,https://www.gymvisual.com/1368-large_default/3-4-sit-up.jpg
0451,EZ Barbell Reverse Grip Curl,EZ Barbell,Forearms,Brachioradialis,"Biceps Brachii, Brachialis",https://www.gymvisual.com/illustrations/471-3-4-sit-up.html,https://www.gymvisual.com/1371-large_default/3-4-sit-up.jpg
0452,EZ Barbell Reverse grip Preacher Curl,EZ Barbell,Forearms,Brachioradialis,"Biceps Brachii, Brachialis",https://www.gymvisual.com/illustrations/472-3-4-sit-up.html,https://www.gymvisual.com/1374-large_default/3-4-sit-up.jpg
0453,EZ Barbell Seated Triceps Extension,EZ Barbell,Upper Arms,Triceps Brachii,,https://www.gymvisual.com/illustrations/473-3-4-sit-up.html,https://www.gymvisual.com/1377-large_default/3-4-sit-up.jpg
0454,EZ Barbell Spider Curl,EZ Barbell,Upper Arms,"Biceps Brachii, Brachialis",Brachioradialis,https://www.gymvisual.com/illustrations/474-3-4-sit-up.html,https://www.gymvisual.com/1380-large_default/3-4-sit-up.jpg
0455,Finger Curls,Barbell,Forearms,,,https://www.gymvisual.com/illustrations/475-3-4-sit-up.html,https://www.gymvisual.com/1383-large_default/3-4-sit-up.jpg
0456,Flexion Leg Sit up (bent knee),Body weight,Waist,Rectus Abdominis,"Iliopsoas, Obliques, Quadriceps",https://www.gymvisual.com/illustrations/476-3-4-sit-up.html,https://www.gymvisual.com/1386-large_default/3-4-sit-up.jpg
0457,Flexion Leg Sit up (straight arm),Body weight,Waist,Rectus Abdominis,"Iliopsoas, Obliques, Quadriceps",https://www.gymvisual.com/illustrations/477-3-4-sit-up.html,https://www.gymvisual.com/1389-large_default/3-4-sit-up.jpg
0458,Floor Fly (with barbell),Barbell,Chest,Pectoralis Major Sternal Head,"Biceps Brachii, Deltoid Anterior, Pectoralis Major Clavicular Head",https://www.gymvisual.com/illustrations/478-3-4-sit-up.html,https://www.gymvisual.com/1392-large_default/3-4-sit-up.jpg
0459,Flutter Kicks,Body weight,Hips,Gluteus Maximus,Hamstrings,https://www.gymvisual.com/illustrations/479-3-4-sit-up.html,https://www.gymvisual.com/1395-large_default/3-4-sit-up.jpg
0460,Frog Hops,Body weight,Plyometrics,,,https://www.gymvisual.com/illustrations/480-3-4-sit-up.html,https://www.gymvisual.com/1398-large_default/3-4-sit-up.jpg
